NUTS2_ID,EU_Payments,Region
HU22,2821.261233970423,Nyugat-Dunántúl
HU23,3018.7784528351654,Dél-Dunántúl
HU31,3093.545150751092,Észak-Magyarország
HU32,3022.3974334233885,Észak-Alföld
HU33,3104.2287937686574,Dél-Alföld
IE04,0.0032092295158829176,Northern and Western
ITC1,467.40860215799,Piemonte
ITC2,944.4548956252537,Valle d’Aosta/Vallée d’Aoste
ITC3,547.4719115709272,Liguria
ITC4,130.08193513966322,Lombardia
ITF1,1085.3198251636688,Abruzzo
ITF2,2604.6532538924916,Molise
ITF3,2948.2113445119767,Campania
ITF4,3169.358983511121,Puglia
ITF5,4409.691569979252,Basilicata
ITF6,3943.913048549153,Calabria
ITG1,3118.819473498069,Sicilia
ITG2,2628.619595415523,Sardegna
ITH1,334.61801992408255,Provincia Autonoma di Bolzano/Bozen
ITH2,248.44305259498898,Provincia Autonoma di Trento
ITH3,257.1808600107686,Veneto
ITH4,356.46077457795434,Friuli-Venezia Giulia
ITH5,159.9306024752363,Emilia-Romagna
ITI1,425.7580986144759,Toscana
ITI2,896.2650238513799,Umbria
ITI3,468.5999160703562,Marche
ITI4,289.4041895516359,Lazio
LU00,243.9826745333885,Luxembourg
LV00,2439.9342426540443,Latvija
MT00,1477.0695317074556,Malta
NL11,652.0972139933903,Groningen
NL12,435.5189957262318,Friesland (NL)
NL13,380.50025702657837,Drenthe
NL21,189.88494946953168,Overijssel
NL22,182.65566426573332,Gelderland
NL23,520.6667883018922,Flevoland
NL31,88.69287450111408,Utrecht
NL32,77.03431149042234,Noord-Holland
NL33,86.85618603131347,Zuid-Holland
NL34,90.29285020572694,Zeeland
NL41,89.9325190210963,Noord-Brabant
NL42,333.6832799199381,Limburg (NL)
PL11,2064.4515208300127,Łódzkie
PL21,1883.769537976727,Małopolskie
PL22,1683.106822279716,Śląskie
PL31,2602.887174616434,Lubelskie
PL32,2690.3640397193853,Podkarpackie
PL33,2530.022360168417,Świętokrzyskie
PL34,2666.0105843895444,Podlaskie
PL41,1648.9569347558945,Wielkopolskie
PL42,1981.2357991813797,Zachodniopomorskie
PL43,1898.9153571677746,Lubuskie
PL51,1886.0161297866161,Dolnośląskie
PL52,1941.9379517524667,Opolskie
PL61,1833.3633983691027,Kujawsko-pomorskie
PL62,2790.1540484790744,Warmińsko-mazurskie
