112.97.30.100	203.246.146.19	1	1	0	0	1	32	1	1491992823.675297000	1491992823.675297000
203.246.146.19	84.209.220.67	1	1	8	0	1	32	1	1491993082.022056000	1491993082.022056000
119.186.255.252	203.246.209.182	6	1	48479	22	1	48	1	1491991839.575320000	1491991839.575320000
203.101.106.140	203.246.146.19	1	1	0	0	1	32	1	1491993926.583732000	1491993926.583732000
154.218.243.67	133.234.116.100	17	1	42706	53	1	60	1	1491992187.311654000	1491992187.311654000
109.235.183.254	203.246.146.19	1	1	0	0	1	32	1	1491992575.373861000	1491992575.373861000
113.39.104.40	133.234.161.52	6	1	40517	23	1	40	1	1491994709.754269000	1491994709.754269000
71.52.56.72	203.246.146.19	1	1	0	0	1	32	1	1491992417.097184000	1491992417.097184000
203.246.146.19	78.86.174.154	1	1	8	0	1	32	1	1491991403.908395000	1491991403.908395000
203.246.146.19	14.108.167.141	1	1	8	0	1	32	1	1491991547.301256000	1491991547.301256000
201.129.206.228	133.234.166.37	6	1	51065	22	1	40	1	1491992036.731162000	1491992036.731162000
203.246.146.19	177.206.102.140	1	1	8	0	1	32	1	1491993305.929510000	1491993305.929510000
66.143.54.79	202.5.22.2	6	1	443	56177	13	7309	1	1491991841.301904000	1491991872.343848000
203.246.146.19	81.219.177.23	1	1	8	0	1	32	1	1491991283.699101000	1491991283.699101000
139.30.116.241	203.246.146.19	1	1	0	0	1	32	1	1491994685.893580000	1491994685.893580000
203.246.146.19	119.64.98.242	1	1	8	0	1	32	1	1491992139.242752000	1491992139.242752000
94.77.110.145	203.246.146.19	1	1	0	0	1	32	1	1491992792.235467000	1491992792.235467000
203.246.146.19	54.184.143.159	1	1	8	0	1	32	1	1491992875.526950000	1491992875.526950000
203.246.146.19	189.186.197.9	1	1	8	0	1	32	1	1491991654.179809000	1491991654.179809000
203.246.146.19	187.87.222.40	1	1	8	0	1	32	1	1491993158.813101000	1491993158.813101000
203.246.146.19	79.176.64.28	1	1	8	0	1	32	1	1491992669.638715000	1491992669.638715000
37.128.230.240	203.246.146.19	1	1	0	0	1	32	1	1491994142.596061000	1491994142.596061000
203.246.146.19	37.62.224.169	1	1	8	0	1	32	1	1491992126.086397000	1491992126.086397000
203.246.146.19	195.52.167.101	1	1	8	0	1	32	1	1491991205.073583000	1491991205.073583000
2001:867f:ca9e:c223:dfbe:ffe:7c35:bf1d	2607:e961:4c78:fd7d:da72:9e4c:6c0:8cbf	17	1	53	32099	1	254	1	1491991355.836770000	1491991355.836770000
71.62.149.90	150.51.161.76	6	1	59842	19	1	40	1	1491993608.797238000	1491993608.797238000
93.46.29.112	133.234.46.243	6	1	52775	8080	1	40	1	1491993514.969370000	1491993514.969370000
203.246.146.19	24.129.218.51	1	1	8	0	1	32	1	1491993635.584720000	1491993635.584720000
192.161.14.210	203.246.146.19	1	1	0	0	1	32	1	1491994651.899602000	1491994651.899602000
203.246.146.19	62.98.115.165	1	1	8	0	1	32	1	1491994004.388334000	1491994004.388334000
203.246.146.19	220.165.116.156	1	1	8	0	1	32	1	1491994140.820484000	1491994140.820484000
203.246.146.19	218.161.128.229	1	1	8	0	1	32	1	1491992799.429667000	1491992799.429667000
203.246.146.19	68.66.94.118	1	1	8	0	1	32	1	1491991408.380162000	1491991408.380162000
2001:867f:ca22:3edf:e001:3e7:e100:39e	2001:9890:b93f:9f2:e17e:ff18:7cea:7d38	17	1	20764	53	1	96	1	1491994584.320892000	1491994584.320892000
81.40.224.109	203.246.146.19	1	1	0	0	1	32	1	1491991958.519140000	1491991958.519140000
203.246.146.19	197.227.115.206	1	1	8	0	1	32	1	1491993695.624441000	1491993695.624441000
203.246.146.19	110.104.234.213	1	1	8	0	1	32	1	1491992154.638521000	1491992154.638521000
203.246.146.19	2.182.172.246	1	1	8	0	1	32	1	1491994284.338310000	1491994284.338310000
203.246.146.19	68.59.209.216	1	1	8	0	1	32	1	1491994673.629020000	1491994673.629020000
203.246.146.19	162.125.78.2	1	1	8	0	1	32	1	1491993064.247657000	1491993064.247657000
1.251.49.128	133.234.250.99	6	1	54593	23	1	40	1	1491992489.041936000	1491992489.041936000
203.246.146.19	179.80.166.66	1	1	8	0	1	32	1	1491991681.986142000	1491991681.986142000
203.246.146.19	177.252.55.139	1	1	8	0	1	32	1	1491995226.895805000	1491995226.895805000
203.246.146.19	184.87.20.145	1	1	8	0	1	32	1	1491995347.293777000	1491995347.293777000
203.246.146.19	118.178.49.134	1	1	8	0	1	32	1	1491994806.561255000	1491994806.561255000
203.246.146.19	222.165.255.91	1	1	8	0	1	32	1	1491994789.190406000	1491994789.190406000
203.246.146.19	94.128.33.39	1	1	8	0	1	32	1	1491995351.344776000	1491995351.344776000
203.246.146.19	188.5.124.156	1	1	8	0	1	32	1	1491995710.833775000	1491995710.833775000
203.246.146.19	83.20.128.140	1	1	8	0	1	32	1	1491995414.124021000	1491995414.124021000
193.186.156.14	203.246.146.19	1	1	0	0	1	32	1	1491995908.174468000	1491995908.174468000
203.246.146.19	88.193.167.46	1	1	8	0	1	32	1	1491998309.067557000	1491998309.067557000
156.181.106.168	203.246.146.19	1	1	3	1	1	60	1	1491995683.422065000	1491995683.422065000
106.59.33.148	133.234.136.55	6	1	45357	22	1	48	1	1491995904.684793000	1491995904.684793000
75.48.48.182	203.246.146.19	1	1	0	0	1	32	1	1491996371.866226000	1491996371.866226000
203.246.146.19	71.132.105.246	1	1	8	0	1	32	1	1491995630.287781000	1491995630.287781000
203.246.146.19	183.33.124.1	1	1	8	0	1	32	1	1491995290.336509000	1491995290.336509000
203.246.146.19	197.253.194.117	1	1	8	0	1	32	1	1491995408.160355000	1491995408.160355000
203.246.146.19	41.222.221.190	1	1	8	0	1	32	1	1491997179.374919000	1491997179.374919000
203.246.146.19	176.59.142.211	1	1	8	0	1	32	1	1491996632.404411000	1491996632.404411000
173.122.193.255	203.246.146.19	1	1	0	0	1	32	1	1491996227.728262000	1491996227.728262000
203.246.146.19	58.36.230.200	1	1	8	0	1	32	1	1491997826.260385000	1491997826.260385000
188.56.161.146	203.246.146.19	1	1	0	0	1	32	1	1491995803.712228000	1491995803.712228000
24.241.76.113	150.51.145.148	6	1	37476	23	1	44	1	1491996752.916758000	1491996752.916758000
203.246.146.19	217.195.146.22	1	1	8	0	1	32	1	1491996702.295290000	1491996702.295290000
203.246.146.19	104.82.244.99	1	1	8	0	1	32	1	1491996007.208766000	1491996007.208766000
203.246.146.19	2.177.195.110	1	1	8	0	1	32	1	1491997970.437449000	1491997970.437449000
71.22.167.97	203.246.146.19	1	1	11	0	1	56	1	1491996904.854793000	1491996904.854793000
203.246.146.19	92.110.10.236	1	1	8	0	1	32	1	1491997385.100056000	1491997385.100056000
203.246.146.19	123.251.156.188	1	1	8	0	1	32	1	1491997462.808164000	1491997462.808164000
203.246.146.19	182.79.32.70	1	1	8	0	1	32	1	1491995629.394464000	1491995629.394464000
75.157.99.254	203.246.146.19	1	1	0	0	1	32	1	1491997181.013786000	1491997181.013786000
178.47.103.11	133.234.48.68	6	1	19991	23	1	40	1	1491995383.393245000	1491995383.393245000
148.132.222.108	163.35.208.236	6	1	443	64760	5	236	1	1491997343.062479000	1491997402.812869000
199.152.181.204	203.246.146.19	1	1	0	0	1	32	1	1491996423.565817000	1491996423.565817000
203.246.146.19	59.38.16.250	1	1	8	0	1	32	1	1491997627.262674000	1491997627.262674000
203.246.146.19	113.177.70.18	1	1	8	0	1	32	1	1491995821.363342000	1491995821.363342000
41.207.116.187	203.246.146.19	1	1	0	0	1	32	1	1491995135.431221000	1491995135.431221000
203.246.146.19	99.172.69.195	1	1	8	0	1	32	1	1491997626.785574000	1491997626.785574000
122.140.163.99	133.234.120.10	6	1	56213	23	1	40	1	1491997063.479540000	1491997063.479540000
178.7.10.1	203.246.146.19	1	1	0	0	1	32	1	1491998204.646024000	1491998204.646024000
203.246.146.19	212.50.24.52	1	1	8	0	1	32	1	1491995192.616524000	1491995192.616524000
41.223.133.14	203.246.146.19	1	1	0	0	1	32	1	1491995447.913963000	1491995447.913963000
203.246.146.19	177.92.180.39	1	1	8	0	1	32	1	1491996122.641052000	1491996122.641052000
203.246.146.19	99.109.214.177	1	1	8	0	1	32	1	1491996817.543381000	1491996817.543381000
203.246.146.19	75.93.96.183	1	1	8	0	1	32	1	1491996473.598302000	1491996473.598302000
192.57.245.133	163.35.252.177	6	1	49520	8082	1	40	1	1491996202.552544000	1491996202.552544000
2.108.167.79	203.246.146.19	1	1	0	0	1	32	1	1491994780.161804000	1491994780.161804000
71.66.54.145	203.246.146.19	1	1	0	0	1	32	1	1491996516.445178000	1491996516.445178000
195.165.169.10	163.35.222.22	6	1	265	9080	1	40	1	1491997551.675388000	1491997551.675388000
2.239.111.195	203.246.146.19	1	1	0	0	1	32	1	1491998237.453583000	1491998237.453583000
203.246.146.19	120.184.173.133	1	1	8	0	1	32	1	1491998308.803553000	1491998308.803553000
203.246.146.19	187.130.171.145	1	1	8	0	1	32	1	1491997804.017231000	1491997804.017231000
203.246.146.19	121.154.35.131	1	1	8	0	1	32	1	1491999215.665047000	1491999215.665047000
203.246.146.19	83.183.21.188	1	1	8	0	1	32	1	1492000274.509172000	1492000274.509172000
98.76.53.145	203.246.146.19	1	1	0	0	1	32	1	1492001813.237753000	1492001813.237753000
50.170.189.251	203.246.146.19	1	1	0	0	1	32	1	1491998576.275014000	1491998576.275014000
111.95.225.148	203.246.146.19	1	1	0	0	1	32	1	1491999632.793103000	1491999632.793103000
203.246.146.19	211.65.169.50	1	1	8	0	1	32	1	1491998559.403054000	1491998559.403054000
203.246.146.19	45.170.236.191	1	1	8	0	1	32	1	1491999984.802919000	1491999984.802919000
203.246.146.19	109.228.53.59	1	1	8	0	1	32	1	1491998343.669914000	1491998343.669914000
203.246.146.19	207.209.108.39	1	1	8	0	1	32	1	1492000763.636392000	1492000763.636392000
60.246.191.161	163.35.209.255	6	1	39745	23	1	40	1	1492001203.736309000	1492001203.736309000
203.246.146.19	122.151.64.117	1	1	8	0	1	32	1	1492000926.714930000	1492000926.714930000
203.246.146.19	67.114.19.252	1	1	8	0	1	32	1	1492001823.335383000	1492001823.335383000
184.159.210.15	203.246.146.19	1	1	0	0	1	32	1	1491999917.552039000	1491999917.552039000
203.246.146.19	175.215.78.39	1	1	8	0	1	32	1	1492001451.674926000	1492001451.674926000
203.246.146.19	46.145.241.97	1	1	8	0	1	32	1	1491999548.008745000	1491999548.008745000
203.246.146.19	178.72.187.126	1	1	8	0	1	32	1	1491998632.050056000	1491998632.050056000
80.255.109.66	203.246.146.19	1	1	0	0	1	32	1	1492001597.171518000	1492001597.171518000
74.92.131.1	203.246.146.19	1	1	0	0	1	32	1	1491998727.627660000	1491998727.627660000
223.120.209.46	203.246.146.19	1	1	0	0	1	32	1	1492001530.431236000	1492001530.431236000
203.246.146.19	186.77.23.147	1	1	8	0	1	32	1	1491998640.770463000	1491998640.770463000
203.246.146.19	191.18.52.39	1	1	8	0	1	32	1	1491999356.048213000	1491999356.048213000
203.246.146.19	108.20.243.15	1	1	8	0	1	32	1	1492000885.060665000	1492000885.060665000
203.246.146.19	14.242.16.143	1	1	8	0	1	32	1	1491999191.226428000	1491999191.226428000
203.246.146.19	177.235.10.5	1	1	8	0	1	32	1	1492000481.573406000	1492000481.573406000
203.246.146.19	216.218.204.75	1	1	8	0	1	32	1	1491998552.215153000	1491998552.215153000
203.246.146.19	83.234.89.192	1	1	8	0	1	32	1	1492001776.645962000	1492001776.645962000
203.246.146.19	144.0.139.139	1	1	8	0	1	32	1	1491998939.121578000	1491998939.121578000
203.246.146.19	90.185.51.23	1	1	8	0	1	32	1	1491999022.015313000	1491999022.015313000
203.246.146.19	82.48.91.186	1	1	8	0	1	32	1	1491999429.890559000	1491999429.890559000
203.246.146.19	42.14.44.67	1	1	8	0	1	32	1	1492001894.176556000	1492001894.176556000
203.246.146.19	221.191.39.150	1	1	8	0	1	32	1	1491998376.245772000	1491998376.245772000
109.225.204.194	203.246.146.19	1	1	0	0	1	32	1	1492000449.841937000	1492000449.841937000
203.246.146.19	179.222.250.136	1	1	8	0	1	32	1	1492000663.038799000	1492000663.038799000
203.246.146.19	212.219.186.201	1	1	8	0	1	32	1	1491998381.425828000	1491998381.425828000
203.246.146.19	201.241.29.252	1	1	8	0	1	32	1	1491998850.441297000	1491998850.441297000
203.246.146.19	109.123.133.64	1	1	8	0	1	32	1	1492000716.549124000	1492000716.549124000
80.182.126.101	150.51.252.193	6	1	51201	23	1	40	1	1491998720.660470000	1491998720.660470000
203.246.146.19	27.46.79.248	1	1	8	0	1	32	1	1491999558.935522000	1491999558.935522000
203.246.146.19	37.177.3.33	1	1	8	0	1	32	1	1492000908.076619000	1492000908.076619000
203.246.146.19	180.20.196.206	1	1	8	0	1	32	1	1491999545.024695000	1491999545.024695000
203.246.146.19	96.212.159.68	1	1	8	0	1	32	1	1492000563.660408000	1492000563.660408000
23.42.192.174	203.246.146.19	1	1	0	0	1	32	1	1492000073.829092000	1492000073.829092000
203.246.146.19	93.55.145.146	1	1	8	0	1	32	1	1492001802.562643000	1492001802.562643000
203.246.146.19	63.175.56.188	1	1	8	0	1	32	1	1491999009.726796000	1491999009.726796000
221.185.189.188	150.51.192.22	6	1	11249	54756	3	152	1	1492001726.957245000	1492001735.957783000
73.244.20.101	203.246.146.19	1	1	0	0	1	32	1	1492000290.303015000	1492000290.303015000
203.246.146.19	64.166.1.216	1	1	8	0	1	32	1	1491999307.274628000	1491999307.274628000
203.246.146.19	90.24.248.134	1	1	8	0	1	32	1	1491999579.038368000	1491999579.038368000
203.246.146.19	117.64.130.180	1	1	8	0	1	32	1	1491999336.230492000	1491999336.230492000
203.246.146.19	188.126.6.156	1	1	8	0	1	32	1	1492001348.950903000	1492001348.950903000
67.194.104.235	203.246.146.19	1	1	0	0	1	32	1	1492005275.332319000	1492005275.332319000
181.62.94.16	133.234.163.133	6	1	11371	23	1	40	1	1492003533.546340000	1492003533.546340000
79.212.229.194	203.246.146.19	1	1	0	0	1	32	1	1492005363.730391000	1492005363.730391000
71.146.38.50	203.246.146.19	1	1	0	0	1	32	1	1492002265.309573000	1492002265.309573000
146.197.204.101	150.51.147.236	17	1	5173	5060	1	441	1	1492004672.573122000	1492004672.573122000
62.34.162.88	203.246.146.19	1	1	0	0	1	32	1	1492004512.035263000	1492004512.035263000
200.31.2.243	202.140.204.111	17	1	53	7958	1	803	1	1492003511.821980000	1492003511.821980000
203.246.146.19	122.147.26.222	1	1	8	0	1	32	1	1492004194.643725000	1492004194.643725000
203.246.146.19	99.103.159.146	1	1	8	0	1	32	1	1492002541.466489000	1492002541.466489000
203.246.146.19	71.107.234.135	1	1	8	0	1	32	1	1492004568.738459000	1492004568.738459000
31.228.250.105	203.246.146.19	1	1	0	0	1	32	1	1492003681.649410000	1492003681.649410000
213.251.155.185	133.234.116.100	17	1	41193	53	1	74	1	1492004461.770781000	1492004461.770781000
114.219.51.85	163.35.14.184	6	1	18397	23	1	40	1	1492003126.693551000	1492003126.693551000
203.246.146.19	37.34.95.185	1	1	8	0	1	32	1	1492002244.091128000	1492002244.091128000
203.246.146.19	200.148.127.97	1	1	8	0	1	32	1	1492002795.999189000	1492002795.999189000
182.83.57.30	133.60.188.147	6	1	32396	22	1	40	1	1492004170.990322000	1492004170.990322000
93.205.49.144	203.246.146.19	1	1	0	0	1	32	1	1492004580.589920000	1492004580.589920000
103.95.182.137	150.51.11.42	6	1	20118	23	1	40	1	1492002287.408404000	1492002287.408404000
222.176.248.65	203.246.146.19	1	1	0	0	1	32	1	1492002144.483978000	1492002144.483978000
203.246.146.19	196.217.89.194	1	1	8	0	1	32	1	1492004828.845227000	1492004828.845227000
103.118.215.243	133.234.94.232	6	1	6355	5358	1	40	1	1492005536.650883000	1492005536.650883000
203.246.146.19	54.51.31.52	1	1	8	0	1	32	1	1492005358.452018000	1492005358.452018000
169.225.176.136	203.246.146.19	1	1	0	0	1	32	1	1492002466.144772000	1492002466.144772000
203.246.146.19	209.143.40.223	1	1	8	0	1	32	1	1492004134.806205000	1492004134.806205000
203.246.146.19	24.46.108.179	1	1	8	0	1	32	1	1492003109.460260000	1492003109.460260000
122.48.6.35	163.35.241.66	6	1	34314	22	1	40	1	1492003040.464680000	1492003040.464680000
177.103.4.13	203.246.146.19	1	1	0	0	1	32	1	1492005492.749683000	1492005492.749683000
203.246.146.19	96.231.144.217	1	1	8	0	1	32	1	1492003949.035395000	1492003949.035395000
46.177.35.133	203.246.146.19	1	1	0	0	1	32	1	1492002019.021315000	1492002019.021315000
104.124.91.84	203.246.146.19	1	1	0	0	1	32	1	1492003881.958436000	1492003881.958436000
203.246.146.19	61.219.183.189	1	1	8	0	1	32	1	1492005116.219367000	1492005116.219367000
41.69.57.19	203.246.146.19	1	1	0	0	1	32	1	1492005426.388820000	1492005426.388820000
195.39.144.226	163.35.84.136	6	1	49826	3550	1	40	1	1492004071.942377000	1492004071.942377000
85.142.119.157	163.35.126.158	6	1	57740	22	3	180	1	1492005237.145547000	1492005240.149021000
183.13.51.158	133.60.159.187	6	1	12212	1433	1	40	1	1492002526.507916000	1492002526.507916000
82.102.120.146	203.246.146.19	1	1	0	0	1	32	1	1492003782.186302000	1492003782.186302000
114.216.254.127	133.234.137.153	6	1	14290	23	1	44	1	1492002204.830607000	1492002204.830607000
203.246.146.19	120.221.186.55	1	1	8	0	1	32	1	1492004311.211282000	1492004311.211282000
203.246.146.19	142.126.164.35	1	1	8	0	1	32	1	1492003376.806338000	1492003376.806338000
46.81.159.104	203.246.146.19	1	1	0	0	1	32	1	1492004508.075244000	1492004508.075244000
203.246.146.19	173.162.147.137	1	1	8	0	1	32	1	1492002574.739241000	1492002574.739241000
196.185.244.147	203.246.146.19	1	1	0	0	1	32	1	1492002234.967926000	1492002234.967926000
203.246.146.19	14.114.110.105	1	1	8	0	1	32	1	1492002031.673483000	1492002031.673483000
181.231.111.176	133.234.66.187	6	1	42079	23	1	40	1	1492004303.771579000	1492004303.771579000
203.246.146.19	211.74.87.120	1	1	8	0	1	32	1	1492005006.147048000	1492005006.147048000
155.81.218.37	203.246.164.75	17	1	5066	5060	1	435	1	1492004927.084779000	1492004927.084779000
203.246.146.19	46.244.50.145	1	1	8	0	1	32	1	1492004217.342629000	1492004217.342629000
201.77.182.19	202.140.205.125	6	1	19650	23	1	44	1	1492004364.692079000	1492004364.692079000
203.246.146.19	58.149.59.68	1	1	8	0	1	32	1	1492002041.400722000	1492002041.400722000
89.189.194.168	202.132.249.240	17	1	40251	53	1	71	1	1492003233.428552000	1492003233.428552000
95.114.194.152	203.246.146.19	1	1	0	0	1	32	1	1492008882.016870000	1492008882.016870000
104.145.69.252	150.51.36.96	17	1	33289	53413	1	57	1	1492008819.637240000	1492008819.637240000
190.203.168.10	203.246.146.19	1	1	0	0	1	32	1	1492006027.709226000	1492006027.709226000
14.105.12.155	133.234.152.91	6	1	52518	5358	1	44	1	1492007241.452315000	1492007241.452315000
203.246.146.19	105.91.167.20	1	1	8	0	1	32	1	1492006776.738959000	1492006776.738959000
113.115.65.226	150.51.193.37	17	1	61055	6044	1	132	1	1492007765.795705000	1492007765.795705000
203.246.146.19	138.56.208.164	1	1	8	0	1	32	1	1492005557.400754000	1492005557.400754000
203.246.146.19	148.81.83.243	1	1	8	0	1	32	1	1492006180.064360000	1492006180.064360000
118.212.131.16	150.51.246.186	17	1	24150	1900	1	122	1	1492007479.935124000	1492007479.935124000
203.246.146.19	211.145.21.143	1	1	8	0	1	32	1	1492008250.656547000	1492008250.656547000
203.246.146.19	81.159.218.11	1	1	8	0	1	32	1	1492007282.528708000	1492007282.528708000
125.155.80.66	133.234.231.31	6	1	31049	23	1	40	1	1492007719.093842000	1492007719.093842000
31.56.164.223	163.35.114.161	6	1	9020	23	1	40	1	1492008856.482779000	1492008856.482779000
203.246.146.19	86.122.138.225	1	1	8	0	1	32	1	1492007063.871403000	1492007063.871403000
203.246.146.19	58.32.142.107	1	1	8	0	1	32	1	1492008357.500768000	1492008357.500768000
203.246.146.19	197.226.61.254	1	1	8	0	1	32	1	1492006550.535866000	1492006550.535866000
110.58.74.3	133.60.190.120	6	1	43679	50356	3	152	1	1492008179.626985000	1492008188.628857000
203.246.146.19	68.63.136.28	1	1	8	0	1	32	1	1492008127.262174000	1492008127.262174000
203.246.146.19	177.128.8.90	1	1	8	0	1	32	1	1492005663.187828000	1492005663.187828000
50.242.250.208	203.246.146.19	1	1	0	0	1	32	1	1492006684.406444000	1492006684.406444000
203.246.146.19	105.158.246.171	1	1	8	0	1	32	1	1492008556.519082000	1492008556.519082000
203.246.146.19	177.206.134.104	1	1	8	0	1	32	1	1492008495.196419000	1492008495.196419000
95.213.89.173	133.60.152.166	6	1	2847	445	2	104	1	1492006670.408158000	1492006673.422033000
202.212.225.41	203.246.142.66	17	1	26571	53	1	69	1	1492006494.739349000	1492006494.739349000
122.116.75.204	133.60.189.72	6	1	13126	50348	3	152	1	1492008025.068469000	1492008034.064564000
203.246.146.19	80.66.243.134	1	1	8	0	1	32	1	1492008085.507046000	1492008085.507046000
77.160.76.137	203.246.146.19	1	1	0	0	1	32	1	1492007166.958541000	1492007166.958541000
203.246.146.19	124.175.159.206	1	1	8	0	1	32	1	1492008018.840178000	1492008018.840178000
203.246.146.19	122.106.101.159	1	1	8	0	1	32	1	1492007434.283412000	1492007434.283412000
203.246.146.19	200.24.21.79	1	1	8	0	1	32	1	1492007108.165807000	1492007108.165807000
203.246.146.19	104.254.206.209	1	1	8	0	1	32	1	1492007963.947220000	1492007963.947220000
203.246.146.19	160.105.1.215	1	1	8	0	1	32	1	1492005846.749633000	1492005846.749633000
203.246.146.19	77.34.90.173	1	1	8	0	1	32	1	1492007038.961069000	1492007038.961069000
203.246.146.19	174.0.211.255	1	1	8	0	1	32	1	1492008168.635651000	1492008168.635651000
91.69.10.49	133.234.82.229	6	1	443	34991	1	40	1	1492006801.606129000	1492006801.606129000
203.246.146.19	93.156.83.59	1	1	8	0	1	32	1	1492008600.024778000	1492008600.024778000
203.246.146.19	186.166.155.111	1	1	8	0	1	32	1	1492006273.198862000	1492006273.198862000
203.246.146.19	104.219.144.31	1	1	8	0	1	32	1	1492007772.542029000	1492007772.542029000
